Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Eubacteriales
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__HGM11327
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__HGM11514
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__JAAYHZ01
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lachnospirales
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Lutisporales
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Mahellales
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Monoglobales
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Oscillospirales
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Peptostreptococcales
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__RGIG6154
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__RGIG7378
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__RGIG8785
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__RUG12999
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__SK-Y3
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Saccharofermentanales
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__TANB77
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__Tissierellales
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__UBA1212
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__UBA1381
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__UBA4821
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__UBA8921
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__UMGS1810
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__UMGS1840
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__UMGS1883
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__WRCU01
Root; d__Bacteria; p__Bacillota_A; c__Clostridia; o__WRLR01
Root; d__Bacteria; p__Bacillota_A; c__Tb-RUG-66; o__Tb-RUG-66
Root; d__Bacteria; p__Bacillota_A; c__Thermoanaerobacteria; o__Caldicellulosiruptorales
Root; d__Bacteria; p__Bacillota_A; c__Thermoanaerobacteria; o__Thermoanaerobacterales
Root; d__Bacteria; p__Bacillota_A; c__Thermosediminibacteria; o__Koleobacterales
Root; d__Bacteria; p__Bacillota_A; c__Thermosediminibacteria; o__Thermosediminibacterales
Root; d__Bacteria; p__Bacillota_B; c__Ch66; o__Ch66
Root; d__Bacteria; p__Bacillota_B; c__DSM-12270; o__Thermacetogeniales
Root; d__Bacteria; p__Bacillota_B; c__Dehalobacteriia; o__Dehalobacteriales
Root; d__Bacteria; p__Bacillota_B; c__Dehalobacteriia; o__UBA4068
Root; d__Bacteria; p__Bacillota_B; c__Dehalobacteriia; o__UBA7702
Root; d__Bacteria; p__Bacillota_B; c__Desulfitobacteriia; o__Desulfitobacteriales
Root; d__Bacteria; p__Bacillota_B; c__Desulfitobacteriia; o__Heliobacteriales
Root; d__Bacteria; p__Bacillota_B; c__Desulfotomaculia; o__Ammonifexales
Root; d__Bacteria; p__Bacillota_B; c__Desulfotomaculia; o__Desulfotomaculales
Root; d__Bacteria; p__Bacillota_B; c__GCA-003054495; o__Carboxydocellales
Root; d__Bacteria; p__Bacillota_B; c__Moorellia; o__Calderihabitantales
Root; d__Bacteria; p__Bacillota_B; c__Moorellia; o__DTU086
Root; d__Bacteria; p__Bacillota_B; c__Moorellia; o__DULZ01
Root; d__Bacteria; p__Bacillota_B; c__Moorellia; o__Desulfitibacterales
Root; d__Bacteria; p__Bacillota_B; c__Moorellia; o__JADQBR01
Root; d__Bacteria; p__Bacillota_B; c__Moorellia; o__Moorellales
Root; d__Bacteria; p__Bacillota_B; c__Moorellia; o__PH28-bin88
Root; d__Bacteria; p__Bacillota_B; c__Moorellia; o__UBA1874
Root; d__Bacteria; p__Bacillota_B; c__Peptococcia; o__DRI-13
Root; d__Bacteria; p__Bacillota_B; c__Peptococcia; o__Peptococcales
Root; d__Bacteria; p__Bacillota_B; c__Syntrophomonadia; o__Syntrophomonadales
Root; d__Bacteria; p__Bacillota_B; c__TC1; o__TC1
Root; d__Bacteria; p__Bacillota_B; c__Thermincolia; o__Thermincolales
Root; d__Bacteria; p__Bacillota_B; c__Z-2901; o__Carboxydothermales
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Acidaminococcales
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Anaeromusales
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__CTSoil-072
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__DSM-1736
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__JAAYSF01
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__JAEYSJ01
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__JAGOZY01
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__JALHDB01
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Propionisporales
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__RGIG982
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Selenomonadales
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Sporomusales
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Sporomusales_A
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Sporomusales_B
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Sporomusales_C
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__UBA11029
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__UBA1444
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__UMGS1260
Root; d__Bacteria; p__Bacillota_C; c__Negativicutes; o__Veillonellales
Root; d__Bacteria; p__Bacillota_D; c__Dethiobacteria; o__DTU022
Root; d__Bacteria; p__Bacillota_D; c__Dethiobacteria; o__Dethiobacterales
Root; d__Bacteria; p__Bacillota_D; c__Dethiobacteria; o__PWVN01
Root; d__Bacteria; p__Bacillota_D; c__Dethiobacteria; o__SKNC01
Root; d__Bacteria; p__Bacillota_D; c__Natranaerobiia; o__Natranaerobiales
Root; d__Bacteria; p__Bacillota_D; c__Proteinivoracia; o__Proteinivoracales
Root; d__Bacteria; p__Bacillota_D; c__Proteinivoracia; o__UBA4975
Root; d__Bacteria; p__Bacillota_E; c__CADDZV01; o__CADDZV01
Root; d__Bacteria; p__Bacillota_E; c__DTU015; o__DTU015
Root; d__Bacteria; p__Bacillota_E; c__DUMF01; o__DUMF01
Root; d__Bacteria; p__Bacillota_E; c__DUSP01; o__DUSP01
Root; d__Bacteria; p__Bacillota_E; c__DVGY01; o__DVGY01
Root; d__Bacteria; p__Bacillota_E; c__DYFQ01; o__DYFQ01
Root; d__Bacteria; p__Bacillota_E; c__DYIH01; o__DYIH01
Root; d__Bacteria; p__Bacillota_E; c__JABLXB01; o__JABLXB01
Root; d__Bacteria; p__Bacillota_E; c__JACIYH01; o__JACIYH01
Root; d__Bacteria; p__Bacillota_E; c__JACPQU01; o__JACPQU01
Root; d__Bacteria; p__Bacillota_E; c__JAIMAT01; o__JAIMAT01
Root; d__Bacteria; p__Bacillota_E; c__JAIMBG01; o__JAIMBG01
Root; d__Bacteria; p__Bacillota_E; c__JAJYWN01; o__JAJYWN01
Root; d__Bacteria; p__Bacillota_E; c__JAJZIM01; o__JAJZIM01
Root; d__Bacteria; p__Bacillota_E; c__JAJZYS01; o__JAJZYS01
Root; d__Bacteria; p__Bacillota_E; c__JAMCWA01; o__JAMCWA01
Root; d__Bacteria; p__Bacillota_E; c__RBS10-35; o__JAJYVM01
Root; d__Bacteria; p__Bacillota_E; c__RBS10-35; o__RBS10-35
Root; d__Bacteria; p__Bacillota_E; c__SLMV01; o__SLMV01
Root; d__Bacteria; p__Bacillota_E; c__Sulfobacillia; o__Sulfobacillales
Root; d__Bacteria; p__Bacillota_E; c__Symbiobacteriia; o__JAMDAP01
Root; d__Bacteria; p__Bacillota_E; c__Symbiobacteriia; o__Symbiobacteriales
Root; d__Bacteria; p__Bacillota_E; c__Thermaerobacteria; o__Thermaerobacterales
Root; d__Bacteria; p__Bacillota_E; c__UBA3561; o__UBA3561
Root; d__Bacteria; p__Bacillota_E; c__UBA3569; o__UBA3569
Root; d__Bacteria; p__Bacillota_E; c__UBA3575; o__UBA3575
Root; d__Bacteria; p__Bacillota_E; c__UBA8153; o__UBA8153
Root; d__Bacteria; p__Bacillota_E; c__UBA995; o__UBA995
Root; d__Bacteria; p__Bacillota_F; c__Halanaerobiia; o__B1SED10-174
Root; d__Bacteria; p__Bacillota_F; c__Halanaerobiia; o__DY22613
Root; d__Bacteria; p__Bacillota_F; c__Halanaerobiia; o__Halanaerobiales
Root; d__Bacteria; p__Bacillota_F; c__Halanaerobiia; o__Halobacteroidales
Root; d__Bacteria; p__Bacillota_G; c__DTU065; o__DTU065
Root; d__Bacteria; p__Bacillota_G; c__DTU084; o__DTU084
Root; d__Bacteria; p__Bacillota_G; c__Limnochordia; o__DTU010
Root; d__Bacteria; p__Bacillota_G; c__Limnochordia; o__DTU080
Root; d__Bacteria; p__Bacillota_G; c__Limnochordia; o__DTU087
Root; d__Bacteria; p__Bacillota_G; c__Limnochordia; o__DUMW01
Root; d__Bacteria; p__Bacillota_G; c__Limnochordia; o__JAAZLZ01
Root; d__Bacteria; p__Bacillota_G; c__Limnochordia; o__Limnochordales
Root; d__Bacteria; p__Bacillota_G; c__Limnochordia; o__Limnochordales_A
Root; d__Bacteria; p__Bacillota_G; c__SHA-98; o__Ch115
Root; d__Bacteria; p__Bacillota_G; c__SHA-98; o__DTU014
Root; d__Bacteria; p__Bacillota_G; c__SHA-98; o__DTUO25
Root; d__Bacteria; p__Bacillota_G; c__SHA-98; o__UBA4971
Root; d__Bacteria; p__Bacillota_G; c__UBA4882; o__JAAYXC01
Root; d__Bacteria; p__Bacillota_G; c__UBA4882; o__UBA10575
Root; d__Bacteria; p__Bacillota_G; c__UBA4882; o__UBA4882
Root; d__Bacteria; p__Bacillota_G; c__UBA4882; o__UBA8346
Root; d__Bacteria; p__Bacillota_G; c__UBA5301; o__Bu52
Root; d__Bacteria; p__Bacillota_G; c__UBA5301; o__DYFA01
Root; d__Bacteria; p__Bacillota_G; c__UBA5301; o__JAMCQP01
Root; d__Bacteria; p__Bacillota_G; c__UBA5301; o__UBA5301
Root; d__Bacteria; p__Bacillota_G; c__UBA5435; o__UBA5435
Root; d__Bacteria; p__Bacillota_H; c__UBA994; o__JAAYKD01
Root; d__Bacteria; p__Bacillota_H; c__UBA994; o__PWPR01
Root; d__Bacteria; p__Bacillota_H; c__UBA994; o__UBA5500
Root; d__Bacteria; p__Bacillota_H; c__UBA994; o__UBA994
Root; d__Bacteria; p__Bacteroidota; c__0-14-0-80-59-12; o__0-14-0-80-59-12
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__2-12-FULL-37-12
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__CAIKAF01
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__CAILMK01
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__CAMBQF01
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_A
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__J057
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__JACCXN01
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__JACMRI01
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__JACPRZ01
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__JAHEXY01
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__JAIBAJ01
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__JANWVE01
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__M30B66
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NORP286
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__SXHM01
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__SpSt-205
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__UBA10329
Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__UBA7662
Root; d__Bacteria; p__Bacteroidota; c__Chlorobia; o__Chlorobiales
Root; d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ch128b
Root; d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__Ignavibacteriales
Root; d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__SJA-28
Root; d__Bacteria; p__Bacteroidota; c__JABWAT01; o__JABWAT01
Root; d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Kapabacteriales
Root; d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__OLB7
Root; d__Bacteria; p__Bacteroidota; c__Kapabacteria; o__Palsa-1295
Root; d__Bacteria; p__Bacteroidota; c__Kryptonia; o__Kryptoniales
Root; d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Balneolales
Root; d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__JANXDC01
Root; d__Bacteria; p__Bacteroidota; c__Rhodothermia; o__Rhodothermales
Root; d__Bacteria; p__Bacteroidota; c__SZUA-365; o__SZUA-365
Root; d__Bacteria; p__Bacteroidota; c__T3Sed10-11; o__T3Sed10-11
Root; d__Bacteria; p__Bacteroidota; c__UBA10030; o__UBA10030
Root; d__Bacteria; p__Bdellovibrionota; c__Bacteriovoracia; o__Bacteriovoracales
Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales
Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__JABDDW01
Root; d__Bacteria; p__Bdellovibrionota; c__FAC87; o__UBA2466
Root; d__Bacteria; p__Bdellovibrionota; c__JAFGOL01; o__JAFGOL01
Root; d__Bacteria; p__Bdellovibrionota; c__JAHFAK01; o__JAHFAK01
Root; d__Bacteria; p__Bdellovibrionota; c__JALEGL01; o__JALEGL01
Root; d__Bacteria; p__Bdellovibrionota; c__O2-12-FULL-43-9; o__2-02-FULL-40-11
Root; d__Bacteria; p__Bdellovibrionota; c__O2-12-FULL-43-9; o__JACOXK01
Root; d__Bacteria; p__Bdellovibrionota; c__O2-12-FULL-43-9; o__JACQJE01
Root; d__Bacteria; p__Bdellovibrionota; c__O2-12-FULL-43-9; o__O2-12-FULL-43-9
Root; d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Oligoflexales
Root; d__Bacteria; p__Bdellovibrionota; c__Oligoflexia; o__Silvanigrellales
Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018; o__CAIPTA01
Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018; o__UBA1018
Root; d__Bacteria; p__Bdellovibrionota; c__UBA2361; o__JANWWW01
Root; d__Bacteria; p__Bdellovibrionota; c__UBA2361; o__SZUA-149
Root; d__Bacteria; p__Bdellovibrionota; c__UBA2361; o__UBA2361
Root; d__Bacteria; p__Bdellovibrionota; c__UBA2394; o__UBA2394
Root; d__Bacteria; p__Bdellovibrionota; c__UBA2428; o__UBA2428
Root; d__Bacteria; p__Bdellovibrionota; c__YA12-FULL-61-11; o__YA12-FULL-61-11
Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__Bipolaricaulales
Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__M55B111
Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__RBG-16-55-9
Root; d__Bacteria; p__Bipolaricaulota; c__Bipolaricaulia; o__UBA7950
Root; d__Bacteria; p__CAIJMQ01; c__CAIJMQ01; o__CAIJMQ01
Root; d__Bacteria; p__CAIJMQ01; c__CAIJMQ01; o__JAADFP01
Root; d__Bacteria; p__CAKKQC01; c__CAKKQC01; o__CAKKQC01
Root; d__Bacteria; p__CG03; c__CG03; o__B21-G15
Root; d__Bacteria; p__CG03; c__CG03; o__CG03
Root; d__Bacteria; p__CG03; c__SLGR01; o__SLGR01
Root; d__Bacteria; p__CG2-30-53-67; c__CG2-30-53-67; o__CG2-30-53-67
Root; d__Bacteria; p__CG2-30-70-394; c__CG2-30-70-394; o__CG2-30-70-394
Root; d__Bacteria; p__CLD3; c__CLD3; o__CLD3
Root; d__Bacteria; p__CLD3; c__CLD3; o__SB21
Root; d__Bacteria; p__CSP1-3; c__CSP1-3; o__CSP1-3
Root; d__Bacteria; p__CSSED10-310; c__CSSED10-310; o__CSSED10-310
Root; d__Bacteria; p__CSSED10-310; c__CSSED10-310; o__JAFGDC01
Root; d__Bacteria; p__CSSED10-310; c__JACPHN01; o__JACPHN01
Root; d__Bacteria; p__CSSED10-310; c__JAFGSJ01; o__JAFGSJ01
Root; d__Bacteria; p__CSSED10-310; c__JAJRTK01; o__JAJRTK01
Root; d__Bacteria; p__Caldisericota; c__Caldisericia; o__B22-G15
Root; d__Bacteria; p__Caldisericota; c__Caldisericia; o__Caldisericales
Root; d__Bacteria; p__Caldisericota; c__Caldisericia; o__Cryosericales
Root; d__Bacteria; p__Caldisericota; c__Caldisericia; o__JAAYUI01
Root; d__Bacteria; p__Caldisericota; c__Caldisericia; o__UBA6126
Root; d__Bacteria; p__Calditrichota; c__Calditrichia; o__Calditrichales
Root; d__Bacteria; p__Calditrichota; c__Calditrichia; o__JAJRVZ01
Root; d__Bacteria; p__Calditrichota; c__Calditrichia; o__RBG-13-44-9
Root; d__Bacteria; p__Calescibacterota; c__Calescibacteriia; o__Calescibacteriales
Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Campylobacterales
Root; d__Bacteria; p__Campylobacterota; c__Campylobacteria; o__Nautiliales
Root; d__Bacteria; p__Campylobacterota; c__Desulfurellia; o__Desulfurellales
Root; d__Bacteria; p__Campylobacterota; c__Desulfurellia; o__JAADFJ01
Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__2-12-FULL-49-11
Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales
Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__RGXB01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__4572-78
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Ardenticatenales
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__B4-G1
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__CG2-30-64-16
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Caldilineales
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__DRVO01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__DSLN01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__DTLA01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__DTPP01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__DUEN01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__E26-bin7
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Fen-1058
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__J036
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__J102
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JAADDB01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JAAEKA01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JAAYEA01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JAAYZQ01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JACIWP01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JACIWR01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JACRMK01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JADYZS01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JAFGEY01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JAHJIN01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__JAKLPW01
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Promineofilales
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__S016-19
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__S140-20
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__SSC4
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__SpSt-313
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__SpSt-600
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Thermoflexales
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__UBA1429
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__UBA2200
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__UBA3071
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__UBA4142
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__UBA7937
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__UCB3
Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__VGOG01
Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__54-19
Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales
Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__DTKN01
Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__JADLAZ01
Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__JAMCWQ01
Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__JAMDCE01
Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermobaculales
Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
Root; d__Bacteria; p__Chloroflexota; c__DTOL01; o__DTOL01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Bin125
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__CAJWUJ01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSGV01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Dehalococcoidales
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__E44-bin15
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__FW602-bin16
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__GCA-2717565
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__GIF9
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JABGRK01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACPEP01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACPPT01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACPPY01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACPQD01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACPQF01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACPQK01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACPQL01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACQGW01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACQTR01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACQTT01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACQUA01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACQUD01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACQUE01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JACVQG01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JAENJB01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JAQUO01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__JdFR-54
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Plut-88900
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__RBG-13-53-26
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SAR202
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SAR202-VII-2
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SHXV01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SHYB01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SHYD01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SHYM01
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SM23-28-2
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SZUA-161
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__SpSt-223
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__Tepidiformales
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA1127
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA1151
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA2247
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA2777
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA2963
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA2979
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA2985
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3088
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA3495
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA6926
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__UBA6952
Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__WHTO01
Root; d__Bacteria; p__Chloroflexota; c__FW602-bin22; o__FW602-bin22
Root; d__Bacteria; p__Chloroflexota; c__JAJPGV01; o__JAJPGV01
Root; d__Bacteria; p__Chloroflexota; c__Ktedonobacteria; o__Ktedonobacterales
Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales
Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__P2-11E
Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__QHBO01
Root; d__Bacteria; p__Chloroflexota; c__UBA11872; o__UBA11872
Root; d__Bacteria; p__Chloroflexota; c__UBA11872; o__VXOZ01
